date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:38:39	311876/311876	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:08:37%20GMT	https://dadus.co.in/products/anjeer-dryfruit-roll	D:/react_projects/dadus-clone/dadus.co.in/products/anjeer-dryfruit-roll.html	(from https://dadus.co.in/collections/dadus-signature-mithai)
01:38:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:08:42%20GMT	http://dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6.png?v=1758712122	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6c921.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:41	93721/93721	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:08:41%20GMT	https://dadus.co.in/cdn/shop/files/Anjeer_Roll.jpg?v=1770625926&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Anjeer_Rollc306.jpg	(from https://dadus.co.in/collections/dadus-signature-mithai)
01:38:43	1988386/1988386	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:08:43%20GMT	https://dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6.png?v=1758712122	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6c921.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:44	30627/30627	---MC-	200	added ('OK')	application/atom+xml	date:Fri,%2012%20Jun%202026%2020:08:44%20GMT	https://dadus.co.in/collections/classic-north-indian-mithai.atom	D:/react_projects/dadus-clone/dadus.co.in/collections/classic-north-indian-mithai.atom	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:46	15293/15293	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2012%20Jun%202026%2020:08:46%20GMT	https://dadus.co.in/collections/classic-north-indian-mithai.oembed	D:/react_projects/dadus-clone/dadus.co.in/collections/classic-north-indian-mithai.oembed	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:08:48%20GMT	https://dadus.co.in/customer_authentication/redirect?locale=en&region_country=IN	D:/react_projects/dadus-clone/dadus.co.in/customer_authentication/redirecta9eb	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:08:49%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:08:50%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:08:52%20GMT	http://dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6_1920x.png?v=1758712122	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6_1920xc921.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:08:56%20GMT	http://dadus.co.in/cdn/shop/files/Sohanpapdi_b58b2368-930e-46c2-8edf-43b17e0908d1.png?v=1771686408&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Sohanpapdi_b58b2368-930e-46c2-8edf-43b17e0908d1a373.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:57	306164/306164	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:08:55%20GMT	https://dadus.co.in/products/soan-papdi	D:/react_projects/dadus-clone/dadus.co.in/products/soan-papdi.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:57	1988386/1988386	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:08:54%20GMT	https://dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6_1920x.png?v=1758712122	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/Untitled_design_37_f552e91d-6030-4025-81a8-fb947c8ab0d6_1920xc921.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:38:58	454291/454291	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2008:15:16%20GMT	https://dadus.co.in/cdn/shop/files/Sohanpapdi_b58b2368-930e-46c2-8edf-43b17e0908d1.png?v=1771686408&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Sohanpapdi_b58b2368-930e-46c2-8edf-43b17e0908d1a373.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:08:59%20GMT	http://dadus.co.in/cdn/shop/files/Doda_3_-_Copy.jpg?v=1770630358&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Doda_3_-_Copye052.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:01	304929/304929	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:08:59%20GMT	https://dadus.co.in/products/doda-burfi	D:/react_projects/dadus-clone/dadus.co.in/products/doda-burfi.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:01	90651/90651	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:02%20GMT	https://dadus.co.in/cdn/shop/files/Doda_3_-_Copy.jpg?v=1770630358&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Doda_3_-_Copye052.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:02%20GMT	http://dadus.co.in/cdn/shop/files/Dharwadpeda.png?v=1771686950&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Dharwadpeda1abe.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:04	306116/306116	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:02%20GMT	https://dadus.co.in/products/dharwad-peda	D:/react_projects/dadus-clone/dadus.co.in/products/dharwad-peda.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:04	434952/434952	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:05%20GMT	https://dadus.co.in/cdn/shop/files/Dharwadpeda.png?v=1771686950&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Dharwadpeda1abe.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:05%20GMT	http://dadus.co.in/cdn/shop/files/MoongdalBurfi3.jpg?v=1770632147&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/MoongdalBurfi36584.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:07	305702/305702	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:05%20GMT	https://dadus.co.in/products/moongdal-burfi	D:/react_projects/dadus-clone/dadus.co.in/products/moongdal-burfi.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:07	88425/88425	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:08%20GMT	https://dadus.co.in/cdn/shop/files/MoongdalBurfi3.jpg?v=1770632147&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/MoongdalBurfi36584.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:08%20GMT	http://dadus.co.in/cdn/shop/files/Besanladdu_579563a2-90e2-427b-9174-0a0c29334035.png?v=1771686254&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Besanladdu_579563a2-90e2-427b-9174-0a0c29334035ce78.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:10	308551/308551	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:08%20GMT	https://dadus.co.in/products/besan-laddu	D:/react_projects/dadus-clone/dadus.co.in/products/besan-laddu.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:10	440395/440395	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2006:01:52%20GMT	https://dadus.co.in/cdn/shop/files/Besanladdu_579563a2-90e2-427b-9174-0a0c29334035.png?v=1771686254&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Besanladdu_579563a2-90e2-427b-9174-0a0c29334035ce78.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:11%20GMT	http://dadus.co.in/cdn/shop/files/Bomabay_Halwa_2.jpg?v=1770628177&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bomabay_Halwa_27898.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:13	309157/309157	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:11%20GMT	https://dadus.co.in/products/bombay-halwa	D:/react_projects/dadus-clone/dadus.co.in/products/bombay-halwa.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:13	68843/68843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:14%20GMT	https://dadus.co.in/cdn/shop/files/Bomabay_Halwa_2.jpg?v=1770628177&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bomabay_Halwa_27898.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:15%20GMT	http://dadus.co.in/cdn/shop/files/chanaBurfi.png?v=1771686172&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/chanaBurfi5a4d.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:16	306089/306089	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:14%20GMT	https://dadus.co.in/products/chana-burfi	D:/react_projects/dadus-clone/dadus.co.in/products/chana-burfi.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:16	432998/432998	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:17%20GMT	https://dadus.co.in/cdn/shop/files/chanaBurfi.png?v=1771686172&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/chanaBurfi5a4d.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:17%20GMT	http://dadus.co.in/cdn/shop/files/9_6322a78b-e4d7-46ee-9485-5de4230875ee.png?v=1742311268&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/9_6322a78b-e4d7-46ee-9485-5de4230875eed68f.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:19	304887/304887	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:17%20GMT	https://dadus.co.in/products/sohan-patti	D:/react_projects/dadus-clone/dadus.co.in/products/sohan-patti.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:19	464209/464209	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:20%20GMT	https://dadus.co.in/cdn/shop/files/9_6322a78b-e4d7-46ee-9485-5de4230875ee.png?v=1742311268&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/9_6322a78b-e4d7-46ee-9485-5de4230875eed68f.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:20%20GMT	http://dadus.co.in/cdn/shop/files/ShahiLaddu1.jpg?v=1771344873&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/ShahiLaddu1964a.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:22	307657/307657	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:20%20GMT	https://dadus.co.in/products/shahi-laddu	D:/react_projects/dadus-clone/dadus.co.in/products/shahi-laddu.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:22	78018/78018	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:23%20GMT	https://dadus.co.in/cdn/shop/files/ShahiLaddu1.jpg?v=1771344873&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/ShahiLaddu1964a.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:25%20GMT	http://dadus.co.in/cdn/shop/files/Besanburfi_1.png?v=1771686795&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Besanburfi_13546.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:26	308787/308787	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:24%20GMT	https://dadus.co.in/products/besan-burfi	D:/react_projects/dadus-clone/dadus.co.in/products/besan-burfi.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:27	454333/454333	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:27%20GMT	https://dadus.co.in/cdn/shop/files/Besanburfi_1.png?v=1771686795&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Besanburfi_13546.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:28%20GMT	http://dadus.co.in/cdn/shop/files/6_ac3ce7f5-9c00-47ba-ae1d-ad50407d5552.png?v=1742311193&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/6_ac3ce7f5-9c00-47ba-ae1d-ad50407d55524461.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:30	302574/302574	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:28%20GMT	https://dadus.co.in/products/agra-peta	D:/react_projects/dadus-clone/dadus.co.in/products/agra-peta.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:32	443997/443997	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:32%20GMT	https://dadus.co.in/cdn/shop/files/6_ac3ce7f5-9c00-47ba-ae1d-ad50407d5552.png?v=1742311193&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/6_ac3ce7f5-9c00-47ba-ae1d-ad50407d55524461.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:34%20GMT	http://dadus.co.in/cdn/shop/products/12_3_1.webp?v=1742311349&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/products/12_3_1eb0a.webp	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:35	297361/297361	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:34%20GMT	https://dadus.co.in/products/strawberry-kaju-katli	D:/react_projects/dadus-clone/dadus.co.in/products/strawberry-kaju-katli.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:36	335241/335241	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:36%20GMT	https://dadus.co.in/cdn/shop/products/12_3_1.webp?v=1742311349&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/products/12_3_1eb0a.png	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:36	306134/306134	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:36%20GMT	https://dadus.co.in/products/pathisa	D:/react_projects/dadus-clone/dadus.co.in/products/pathisa.html	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:37%20GMT	http://dadus.co.in/cdn/shop/files/Dryfruit_Patisa.jpg?v=1770630652&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Dryfruit_Patisa03f3.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:38%20GMT	http://dadus.co.in/cdn/shop/collections/website_category_banners.png?v=1758712229	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/website_category_bannersdee5.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:37	72255/72255	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:38%20GMT	https://dadus.co.in/cdn/shop/files/Dryfruit_Patisa.jpg?v=1770630652&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Dryfruit_Patisa03f3.jpg	(from https://dadus.co.in/collections/classic-north-indian-mithai)
01:39:39	27656/27656	---MC-	200	added ('OK')	application/atom+xml	date:Fri,%2012%20Jun%202026%2020:09:39%20GMT	https://dadus.co.in/collections/traditional-south-indian-mithai.atom	D:/react_projects/dadus-clone/dadus.co.in/collections/traditional-south-indian-mithai.atom	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:39	1879219/1879219	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2003:15:56%20GMT	https://dadus.co.in/cdn/shop/collections/website_category_banners.png?v=1758712229	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/website_category_bannersdee5.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:44	11701/11701	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2012%20Jun%202026%2020:09:45%20GMT	https://dadus.co.in/collections/traditional-south-indian-mithai.oembed	D:/react_projects/dadus-clone/dadus.co.in/collections/traditional-south-indian-mithai.oembed	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:09:47%20GMT	https://dadus.co.in/customer_authentication/redirect?locale=en&region_country=IN	D:/react_projects/dadus-clone/dadus.co.in/customer_authentication/redirecta9eb	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:09:47%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:09:48%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:49%20GMT	http://dadus.co.in/cdn/shop/collections/website_category_banners_1920x.png?v=1758712229	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/website_category_banners_1920xdee5.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:50%20GMT	http://dadus.co.in/cdn/shop/files/BellamKajuPakam_5.jpg?v=1779261802&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/BellamKajuPakam_5e84f.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:50	299395/299395	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:50%20GMT	https://dadus.co.in/products/kaju-pakam	D:/react_projects/dadus-clone/dadus.co.in/products/kaju-pakam.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:50	1879219/1879219	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:49%20GMT	https://dadus.co.in/cdn/shop/collections/website_category_banners_1920x.png?v=1758712229	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/website_category_banners_1920xdee5.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:50	88248/88248	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202026%2017:34:16%20GMT	https://dadus.co.in/cdn/shop/files/BellamKajuPakam_5.jpg?v=1779261802&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/BellamKajuPakam_5e84f.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:52%20GMT	http://dadus.co.in/cdn/shop/files/Tapeswaram_Kaja_2d0075b4-a256-4a0c-8c40-b3ea7729db9c.jpg?v=1778062768&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Tapeswaram_Kaja_2d0075b4-a256-4a0c-8c40-b3ea7729db9c5228.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:52	299959/299959	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:51%20GMT	https://dadus.co.in/products/tapeshwaram-kaja	D:/react_projects/dadus-clone/dadus.co.in/products/tapeshwaram-kaja.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:53	80072/80072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:09:53%20GMT	https://dadus.co.in/cdn/shop/files/Tapeswaram_Kaja_2d0075b4-a256-4a0c-8c40-b3ea7729db9c.jpg?v=1778062768&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Tapeswaram_Kaja_2d0075b4-a256-4a0c-8c40-b3ea7729db9c5228.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:54%20GMT	http://dadus.co.in/cdn/shop/files/2_dbe9e01c-eb51-465e-b57d-a92717374230.png?v=1742311287&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_dbe9e01c-eb51-465e-b57d-a927173742308d44.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:54	302028/302028	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:54%20GMT	https://dadus.co.in/products/badusha	D:/react_projects/dadus-clone/dadus.co.in/products/badusha.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:56	443989/443989	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:09:56%20GMT	https://dadus.co.in/cdn/shop/files/2_dbe9e01c-eb51-465e-b57d-a92717374230.png?v=1742311287&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_dbe9e01c-eb51-465e-b57d-a927173742308d44.png	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:09:59%20GMT	http://dadus.co.in/cdn/shop/files/Bellam_Putharekulu_0cfc8212-acb8-40e3-85ef-5656bae606ec.jpg?v=1778062813&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bellam_Putharekulu_0cfc8212-acb8-40e3-85ef-5656bae606ecaee0.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:39:59	300201/300201	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:09:58%20GMT	https://dadus.co.in/products/gud-putharekulu	D:/react_projects/dadus-clone/dadus.co.in/products/gud-putharekulu.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:01	77732/77732	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:10:02%20GMT	https://dadus.co.in/cdn/shop/files/Bellam_Putharekulu_0cfc8212-acb8-40e3-85ef-5656bae606ec.jpg?v=1778062813&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bellam_Putharekulu_0cfc8212-acb8-40e3-85ef-5656bae606ecaee0.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:10:03%20GMT	http://dadus.co.in/cdn/shop/files/Ragi_Laddu.jpg?v=1770632475&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Ragi_Laddu63fd.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:05	304744/304744	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:10:03%20GMT	https://dadus.co.in/products/ragi-laddu	D:/react_projects/dadus-clone/dadus.co.in/products/ragi-laddu.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:05	74486/74486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:10:06%20GMT	https://dadus.co.in/cdn/shop/files/Ragi_Laddu.jpg?v=1770632475&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Ragi_Laddu63fd.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:10:06%20GMT	http://dadus.co.in/cdn/shop/files/SunnundaluLaddu_fa03795c-f6e9-4591-b3ed-344ca88dda8a.jpg?v=1770633137&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/SunnundaluLaddu_fa03795c-f6e9-4591-b3ed-344ca88dda8a0bfd.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:07	305461/305461	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:10:06%20GMT	https://dadus.co.in/products/sunnunda-laddu	D:/react_projects/dadus-clone/dadus.co.in/products/sunnunda-laddu.html	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
01:40:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:10:09%20GMT	http://dadus.co.in/cdn/shop/files/MilkMysorepak_2.jpg?v=1779262194&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/MilkMysorepak_2b918.jpg	(from https://dadus.co.in/collections/traditional-south-indian-mithai)
